id,url,title,body,bodyShort,jurisdiction,type,status,appliesTo,requirements,versions,summary,keyProvisions,relatedIncidents,sources,country,categories,lastVerified,verified,region,effectiveDate,article
us-cacd-spaeth-2026-ai-declaration,https://safelegalai.com/regulation/us-federal/us-cacd-spaeth-2026-ai-declaration,Important Notice: Artificial Intelligence,U.S. District Court for the Central District of California — Judge Autumn D. Spaeth,Central District of California (Judge Spaeth),us-federal,standing-order,in-force,lawyers; litigants; parties,disclosure; certification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/1d7ad7ef-589f-4c4a-3eda-08ddece20de6/ads""}]","Magistrate Judge Autumn D. Spaeth’s Central District of California notice requires a separate declaration when generative AI is used to generate any portion of a filing. The filer must disclose AI use and certify review of source material, accuracy, and Rule 11 compliance.","Any party using generative AI for a brief, pleading, or filing must attach a declaration.; The declaration must disclose AI use.; The filer must certify source-material review.; The filer must verify AI-generated content is accurate and Rule 11 compliant.",,"[{""label"":""Central District of California — Important Notice: Artificial Intelligence (primary, uscourts-judge-page)"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/1d7ad7ef-589f-4c4a-3eda-08ddece20de6/ads""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,California,,
us-cacd-viramontes-2026-ai-sanctions,https://safelegalai.com/regulation/us-federal/us-cacd-viramontes-2026-ai-sanctions,Important Notice: Artificial Intelligence,U.S. District Court for the Central District of California — Judge Angela C. C. Viramontes,Central District of California (Judge Viramontes),us-federal,standing-order,in-force,lawyers; litigants; parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/ad05fcf4-7d99-4dad-3739-08de58702db8/accv""}]",Magistrate Judge Angela C. C. Viramontes’s Central District of California notice requires a separate declaration for generative-AI-assisted filings. The declaration must disclose use and certify review and accuracy; noncompliance or nonexistent or inaccurate sources leads to stated monetary sanctions. It was on the court's website when read on 6 September 2026; the court's text is the record.,"Parties using generative AI for motions, briefs, pleadings, or other filings must attach a declaration.; The declaration must disclose AI use and certify source-material review and accuracy.; Noncompliance or nonexistent or inaccurate sources triggers $500 sanctions for the first and each later violation.; Counsel are reminded of Rule 11 inquiry obligations.",,"[{""label"":""Central District of California — Important Notice: Artificial Intelligence (primary, uscourts-judge-page)"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/ad05fcf4-7d99-4dad-3739-08de58702db8/accv""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,California,,
us-cacd-walter-2026-ai-order,https://safelegalai.com/regulation/us-federal/us-cacd-walter-2026-ai-order,Order Re: Artificial Intelligence,U.S. District Court for the Central District of California — Judge John F. Walter,Central District of California (Judge Walter),us-federal,standing-order,in-force,lawyers; litigants; parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/a9e85fb5-8f88-408d-3ec1-08ddece20de6/jfw""}]","Judge John F. Walter’s Central District of California procedures page contains an Order Re: Artificial Intelligence. Attorneys and pro se parties who used generative AI preparing filed documents must disclose that use and certify personal verification of citations, quotations, facts, and analysis; missing certification results in striking.","Attorneys and pro se parties must disclose if generative AI was used preparing court-filed documents.; They must certify personal review and verification of legal citations, quotations, factual statements, and analyses.; Failure to include the certification results in striking the document.; The requirement appears on Judge Walter’s official procedures page.",,"[{""label"":""Central District of California — Order Re: Artificial Intelligence (primary, uscourts-judge-page)"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/a9e85fb5-8f88-408d-3ec1-08ddece20de6/jfw""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,California,,
us-cacd-wright-2026-ai-certificate,https://safelegalai.com/regulation/us-federal/us-cacd-wright-2026-ai-certificate,Judge’s Procedures: Artificial Intelligence,U.S. District Court for the Central District of California — Judge Otis D. Wright II,Central District of California (Judge II),us-federal,standing-order,in-force,lawyers; litigants; parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/99da3dfe-00c8-4e85-3ec3-08ddece20de6/odw""}]","Judge Otis D. Wright II’s Central District of California procedures require briefs to include a certificate addressing generative AI. The certificate discloses use or non-use, and when AI was used, states that the filer reviewed, revised, supplemented, and independently verified factual and legal accuracy.","Specified briefs must include a certificate addressing compliance with the generative AI rule.; Parties using generative AI must disclose use and certify review, accuracy, and Rule 11 compliance.; The certificate form covers AI use and non-use.; The certificate requires independent verification of factual and legal accuracy.",,"[{""label"":""Central District of California — Judge’s Procedures: Artificial Intelligence (primary, uscourts-judge-page)"",""url"":""https://apps.cacd.uscourts.gov/Jps/#/judge/99da3dfe-00c8-4e85-3ec3-08ddece20de6/odw""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,California,,
us-cand-court-2026-prose-ai-tools,https://safelegalai.com/regulation/us-federal/us-cand-court-2026-prose-ai-tools,Using AI Tools in Your Case,U.S. District Court for the Northern District of California,Northern District of California,us-federal,guidance,in-force,litigants; parties,permissive,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.cand.uscourts.gov/representing-yourself/tips-pro-se-filers/using-ai-tools-your-case""}]","The Northern District of California’s pro se notice permits AI tools for case preparation but warns that filers remain responsible under Rule 11 for everything submitted. It advises self-represented litigants to verify citations, check judge-specific disclosure requirements, and avoid exposing confidential information.",The court tells pro se filers that using AI in arguing a case is permitted.; Users remain responsible for everything filed with the court.; The notice warns that AI tools may generate nonexistent or inaccurate case citations.; The page advises users to review assigned judge standing orders and local rules for disclosure requirements.; The notice cautions users about confidentiality risks when uploading documents into AI tools.,,"[{""label"":""Northern District of California — Using AI Tools in Your Case (primary, court-website)"",""url"":""https://www.cand.uscourts.gov/representing-yourself/tips-pro-se-filers/using-ai-tools-your-case""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,litigant-in-person,2026-09-06,false,California,,
us-cod-braswell-2025-ai-guidance,https://safelegalai.com/regulation/us-federal/us-cod-braswell-2025-ai-guidance,Guidance on Responsible AI Use in Court Proceedings,U.S. District Court for the District of Colorado — Judge Maritza Dominguez Braswell,District of Colorado (Judge Braswell),us-federal,practice-direction,in-force,lawyers; litigants; parties,competence,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.cod.uscourts.gov/Portals/0/Documents/Judges/MDB/MDB_AI_Guidance.pdf""}]","Magistrate Judge Maritza Dominguez Braswell’s District of Colorado guidance discusses responsible AI use and hallucinations in court submissions. It expressly states that it is not an order and does not create new requirements, but suggests conferral, court notice, and factors for addressing hallucinations.","The guidance focuses on AI hallucinations but says it does not establish new rules or requirements.; The court encourages conferral when an opponent’s filing appears to contain a hallucination.; After conferral, parties may jointly email chambers to identify the issue and resolution.; The court lists factors it may consider when addressing hallucinations.; The guidance flags privacy, bias, deepfakes, misinformation, and human control as broader AI concerns.",,"[{""label"":""District of Colorado — Guidance on Responsible AI Use in Court Proceedings (primary, court-pdf)"",""url"":""https://www.cod.uscourts.gov/Portals/0/Documents/Judges/MDB/MDB_AI_Guidance.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,litigant-in-person,2026-09-06,false,Colorado,,
us-cod-wang-2025-ai-certification,https://safelegalai.com/regulation/us-federal/us-cod-wang-2025-ai-certification,Standing Order Regarding the Use of Generative Artificial Intelligence in Court Filings,U.S. District Court for the District of Colorado — Judge Nina Y. Wang,District of Colorado (Judge Wang),us-federal,standing-order,in-force,all,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.cod.uscourts.gov/Portals/0/Documents/Judges/NYW/NYW_Standing_Order_Regarding_AI_Certification.pdf""}]","Judge Nina Y. Wang’s District of Colorado standing order requires every filing to include an AI certification signed by all drafting contributors. The certification states whether generative AI was used and, if so, confirms human review for accuracy and that all legal citations are real.","Every filing must contain an AI certification regarding use or non-use of generative AI.; The certification must be signed by all individuals who contributed to drafting.; If AI drafted any language, each contributor must certify human review for accuracy.; All legal citations must reference actual non-fictitious cases or authority.; Noncompliant filings may be stricken with leave to refile.",,"[{""label"":""District of Colorado — Standing Order Regarding the Use of Generative Artificial Intelligence in Court Filings (primary, court-pdf)"",""url"":""https://www.cod.uscourts.gov/Portals/0/Documents/Judges/NYW/NYW_Standing_Order_Regarding_AI_Certification.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty,2026-09-06,false,Colorado,2025-12-01,
us-hid-kobayashi-undated-generative-ai,https://safelegalai.com/regulation/us-federal/us-hid-kobayashi-undated-generative-ai,Disclosure and Certification Requirements – Generative Artificial Intelligence,U.S. District Court for the District of Hawaii — Judge Leslie E. Kobayashi,District of Hawaii (Judge Kobayashi),us-federal,standing-order,in-force,lawyers; litigants; parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.hid.uscourts.gov/cms/assets/95f11dcf-7411-42d2-9ac2-92b2424519f6/AI%20Guidelines%20LEK.pdf""}]","Judge Leslie E. Kobayashi’s District of Hawaii generative AI standing order requires parties using generative AI to prepare documents filed with the court to disclose that use and the specific tool in the document. The filer must certify accuracy review, including citations and legal authority, and remains responsible under Rule 11.",Any party using generative AI in preparation of documents filed with the court must disclose AI use in the document.; The disclosure must identify the specific AI tool used.; The filer must certify in the document that AI-drafted portions were checked for accuracy.; The accuracy certification expressly includes citations and legal authority.; The filer remains responsible under Rule 11 and applicable professional rules.,,"[{""label"":""District of Hawaii — Disclosure and Certification Requirements – Generative Artificial Intelligence (primary, court-pdf)"",""url"":""https://www.hid.uscourts.gov/cms/assets/95f11dcf-7411-42d2-9ac2-92b2424519f6/AI%20Guidelines%20LEK.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,Hawaii,,
us-iasd-court-2026-ai-litigation-faq,https://safelegalai.com/regulation/us-federal/us-iasd-court-2026-ai-litigation-faq,Artificial Intelligence (AI),United States District Court for the Southern District of Iowa,Southern District of Iowa,us-federal,guidance,in-force,lawyers; litigants; parties,certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.iasd.uscourts.gov/artificial-intelligence-ai""}]","The Southern District of Iowa AI notice permits litigants to use AI to assist legal proceedings but strongly encourages caution. It states that litigants are personally responsible for verifying AI-generated quotations, citations, paraphrased assertions, and legal analysis before submission, and says the court does not currently require disclosure of AI use in filings.","The page strongly encourages caution when using AI in litigation because of risks of fabricated cases, holdings, or representations.; Litigants are personally responsible for verifying AI-generated material before submitting it to the court.; The verification responsibility expressly includes quotations, citations, paraphrased assertions, and legal analysis.; The court does not currently require disclosure of AI use in filings, but may require disclosure by order in a specific case.; Failure to review and verify accuracy may result in Rule 11 sanctions, monetary penalties, or dismissal.",,"[{""label"":""Southern District of Iowa — Artificial Intelligence (AI) (primary, court-website)"",""url"":""https://www.iasd.uscourts.gov/artificial-intelligence-ai""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,Iowa,,
us-il-cook-cleary-2024-ai-verification,https://safelegalai.com/regulation/us-state/us-il-cook-cleary-2024-ai-verification,Standing Order – Jury Trials,"Circuit Court of Cook County, Law Division, Trial Section — Judge Gerald Cleary","Circuit Court of Cook County, Law Division, Trial Section (Judge Cleary)",us-state,standing-order,in-force,parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/2024-02-14%20-%20Law%20-%20Cleary%20-%20Standing%20Order%20-%20Jury%20Trials_1.pdf?VersionId=52.h8FUkpiXjregHJvFdSuOJhYBlw9KZ""}]","Judge Cleary’s Cook County Law Division jury trial standing order requires a party submitting any document, motion, brief, or memorandum to disclose in writing on the submitted document that AI was used. The party must also state that the existence and accuracy of any authority cited has been verified.","A party submitting a document, motion, brief, or memorandum must disclose in writing on the submission that AI was used.; The disclosure must also state that the party verified the existence and accuracy of any authority cited.; Failure to provide the disclosure and verification may result in sanctions.; The AI provision appears at the start of the jury trial standing order.",,"[{""label"":""Circuit Court of Cook County, Law Division, Trial Section — Standing Order – Jury Trials (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/2024-02-14%20-%20Law%20-%20Cleary%20-%20Standing%20Order%20-%20Jury%20Trials_1.pdf?VersionId=52.h8FUkpiXjregHJvFdSuOJhYBlw9KZ""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty,2026-09-06,false,Illinois,,
us-il-cook-golden-2024-courtroom-2309-ai-verification,https://safelegalai.com/regulation/us-state/us-il-cook-golden-2024-courtroom-2309-ai-verification,Standing Order for Courtroom 2309,"Circuit Court of Cook County, Law Division, Trial Section — Judge Jean M. Golden","Circuit Court of Cook County, Law Division, Trial Section (Judge Golden)",us-state,standing-order,in-force,parties,disclosure; certification; verification,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Law%20-%20Courtroom%202309%20-%20Golden%20-%20Standing%20Order%20%28Aug%2012%2C%202024%29.pdf?VersionId=9sZ6uAI7IMiGGQPofIDu6mSR_YgtJmYr""}]","Judge Golden’s Cook County Law Division standing order for Courtroom 2309 requires a party submitting any document, motion, brief, or memorandum to disclose in writing on the submission that AI was used. The party must also state that cited authority has been verified for existence and accuracy.","A party submitting a document, motion, brief, or memorandum must disclose in writing on the submission that AI was used.; The same written disclosure must state that the party verified the existence and accuracy of cited authority.; The order authorizes the court to strike noncompliant documents.; The court may modify the standing order at any time.",,"[{""label"":""Circuit Court of Cook County, Law Division, Trial Section — Standing Order for Courtroom 2309 (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Law%20-%20Courtroom%202309%20-%20Golden%20-%20Standing%20Order%20%28Aug%2012%2C%202024%29.pdf?VersionId=9sZ6uAI7IMiGGQPofIDu6mSR_YgtJmYr""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty,2026-09-06,false,Illinois,,
us-il-cook-horan-2024-llm-caption-disclosure,https://safelegalai.com/regulation/us-state/us-il-cook-horan-2024-llm-caption-disclosure,"Standing Order, General Chancery Calendar 9","Circuit Court of Cook County, Chancery Division — Judge Cecilia A. Horan","Circuit Court of Cook County, Chancery Division (Judge Horan)",us-state,standing-order,in-force,lawyers; parties,disclosure,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/SO%202024%20CH%20Judge%20Horan%20Calendar%209%20Calendar%20Courtroom%20Procedures%20%28Apr.%205%202024%29.pdf?VersionId=bD2yzSkzx_owNaYWACofBcjjmOLSuHM7""}]","Judge Horan’s Cook County Chancery Calendar 9 standing order, effective April 5, 2024, requires disclosure in the caption when large language model artificial intelligence, such as ChatGPT, is used to prepare briefs or other submissions. The order states that failure to disclose may result in sanctions.","The order applies to use of large language model artificial intelligence, naming ChatGPT as an example.; Use of large language model AI in preparing briefs or other court submissions must be disclosed.; The disclosure must be indicated in the caption on the motion, brief, or other filing.; Failure to include the disclosure may result in sanctions.",,"[{""label"":""Circuit Court of Cook County, Chancery Division — Standing Order, General Chancery Calendar 9 (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/SO%202024%20CH%20Judge%20Horan%20Calendar%209%20Calendar%20Courtroom%20Procedures%20%28Apr.%205%202024%29.pdf?VersionId=bD2yzSkzx_owNaYWACofBcjjmOLSuHM7""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings,2026-09-06,false,Illinois,2024-04-05,
us-il-cook-seaton-2025-calendar-60-ai-policy,https://safelegalai.com/regulation/us-state/us-il-cook-seaton-2025-calendar-60-ai-policy,"Amended and Restated Standing Order, Calendar 60","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Judge Debra A. Seaton","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section (Judge Seaton)",us-state,standing-order,in-force,lawyers; litigants; parties,permissive,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Chancery%20-%20Calendar%2060%20-%20Judge%20Seaton%20-%20Standing%20Order%20%28eff.%20Feb.%2019%2C%202025%29.pdf?VersionId=Ibr6OItJ.1LuHyim4q4ICmAdsXbtUt4g""}]","Judge Seaton’s Cook County Chancery Calendar 60 standing order, effective February 19, 2025, authorizes AI use before the court without requiring disclosure in filings. Attorneys, self-represented litigants, and parties must keep any AI use within legal and ethical standards and remain subject to sanctions for unfounded submissions.",The order authorizes AI use before the court and says that use need not be disclosed in filings.; AI use is permitted only if it complies with all applicable legal and ethical standards.; The court will not tolerate unsubstantiated or deliberately misleading AI-generated content.; Attorneys and litigants may be sanctioned for legally or factually unfounded documents.,,"[{""label"":""Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Amended and Restated Standing Order, Calendar 60 (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Chancery%20-%20Calendar%2060%20-%20Judge%20Seaton%20-%20Standing%20Order%20%28eff.%20Feb.%2019%2C%202025%29.pdf?VersionId=Ibr6OItJ.1LuHyim4q4ICmAdsXbtUt4g""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; litigant-in-person,2026-09-06,false,Illinois,2025-02-19,
us-il-cook-sullivan-2024-calendar-60-ai-disclosure,https://safelegalai.com/regulation/us-state/us-il-cook-sullivan-2024-calendar-60-ai-disclosure,"Amended and Restated Standing Order, Calendar 60","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Judge William B. Sullivan","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section (Judge Sullivan)",us-state,standing-order,superseded,lawyers; litigants; parties,disclosure,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/2024-09-03%20Standing%20Order%20-%20Calendar%2060.pdf?VersionId=YRDoJGoI.2Z31xJ_wHTxT7mAn75Dy.NG""}]","Judge Sullivan’s Cook County Chancery Calendar 60 standing order, effective September 3, 2024, requires a statement in any filed document created in any part with AI assistance. The disclosure requirement covers research, writing, editing, and analysis of an opposition document in civil matters before that calendar.","The order encourages and applauds the use of emerging technologies such as AI in law practice.; Any filed document created in any part with AI assistance must contain a statement that AI was used.; The disclosure covers AI use in research, writing, editing, or analysis of an opposition document.; The order applies to motions, briefs, affidavits, and other documents filed before the court.",,"[{""label"":""Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Amended and Restated Standing Order, Calendar 60 (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/2024-09-03%20Standing%20Order%20-%20Calendar%2060.pdf?VersionId=YRDoJGoI.2Z31xJ_wHTxT7mAn75Dy.NG""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; litigant-in-person,2026-09-06,false,Illinois,2024-09-03,
us-il-cook-wright-2024-calendar-64-ai-disclosure,https://safelegalai.com/regulation/us-state/us-il-cook-wright-2024-calendar-64-ai-disclosure,"Amended and Restated Standing Order, Calendar 64","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Judge James A. Wright","Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section (Judge Wright)",us-state,standing-order,in-force,lawyers; litigants; parties,disclosure,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Chancery%20-%20Calendar%2064%20-%20Judge%20Wright%20-%20Amended%20Standing%20Order%20%28May%2031%202024%29_0.pdf?VersionId=8PBF.tc2_f6Vfc.eitTlZ_LoTUqjIS4v""}]","Judge Wright’s Cook County Chancery Calendar 64 standing order, effective May 31, 2024, requires an in-document statement when a filed document is created in any part with AI assistance. The requirement covers AI use for research, writing, editing, and analysis of an opposition document.","The order recognizes increasing AI use in law practice and cites accuracy, limitations, and bias concerns.; Any filed document created in any part with AI assistance must include a statement that AI was used.; The disclosure covers research, writing, editing, and analysis of an opposition document.; The statement must be contained within the filed document itself.",,"[{""label"":""Circuit Court of Cook County, Chancery Division, Mortgage Foreclosure/Mechanics Lien Section — Amended and Restated Standing Order, Calendar 64 (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Chancery%20-%20Calendar%2064%20-%20Judge%20Wright%20-%20Amended%20Standing%20Order%20%28May%2031%202024%29_0.pdf?VersionId=8PBF.tc2_f6Vfc.eitTlZ_LoTUqjIS4v""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; litigant-in-person,2026-09-06,false,Illinois,2024-05-31,
us-ilnd-coleman-2026-ai-research-warning,https://safelegalai.com/regulation/us-federal/us-ilnd-coleman-2026-ai-research-warning,Judge Sharon Johnson Coleman Requirements,United States District Court for the Northern District of Illinois — Judge Sharon Johnson Coleman,Northern District of Illinois (Judge Coleman),us-federal,standing-order,in-force,lawyers; litigants; parties,competence,"[{""version"":""As posted (undated)"",""date"":""2026-09-06"",""url"":""https://www.ilnd.uscourts.gov/judge_display.php?LastName=Coleman""}]","Judge Coleman’s Northern District of Illinois judge-requirements page addresses counsel and unrepresented parties using AI in connection with pleadings, motions, or memoranda. It requires compliance with Rule 11(b) and Rule 26(g) and prohibits AI-generated legal research containing false or inaccurate propositions or non-existent cases.","Counsel and unrepresented parties using AI with pleadings, motions, or memoranda must comply with Rule 11(b) and Rule 26(g).; The page prohibits AI-generated legal research containing false or inaccurate propositions.; The page also prohibits AI-generated legal research citing non-existent cases.; The AI warning appears in the judge-specific requirements page.",,"[{""label"":""Northern District of Illinois — Judge Sharon Johnson Coleman Requirements (primary, uscourts-judge-page)"",""url"":""https://www.ilnd.uscourts.gov/judge_display.php?LastName=Coleman""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,litigant-in-person,2026-09-06,false,Illinois,,
